product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count
2000000454788,TRBZ-SPT-00Z3A,spt,trbz,Beige,XS,Alumium,296g,"16,0",8.6,1.8,4
2000000454795,QLHS-BKS-00Z3B,bks,qlhs,,One-Size,Alumium,430g,"34,5",8.0,3.9,0
2000000454801,SKYL-CE-00Z3C,ce,skyl,Black,One-Size,Plastic,397g,"20,0",14.3,6.9,0
2000000454818,ABLF-APP-00Z3D,app,ablf,Purple,XXL,Ruber,84g,"35,3",7.4,10.5,1
2000000454825,PRSD-SPT-00Z3E,spt,prsd,Beige,XL,Paper,130g,"13,1",9.9,6.6,25
2000000454832,FTFX-APP-00Z3F,app,ftfx,Beige,M,Coton,276g,"14,5",8.8,9.5,0
2000000454849,GRBK-GRC-00Z3G,grcy,grbk,Silver,One-Size,Coton,176g,"22,4",22.6,6.3,0
2000000454856,BYTM-CE-00Z3H,ce,bytm,Pink,One-Size,Ruber,1211g,"10,3",6.9,7.9,0
2000000454863,RDMR-BKS-00Z3I,bks,rdmr,,One-Size,Alumium,446g,"5,0",3.1,3.7,3
2000000454870,HMNS-HNK-00Z3J,hnk,hmns,Navy,One-Size,Ruber,225g,"31,7",17.9,5.2,0
2000000454887,PKPR-SPT-00Z3K,spt,pkpr,Green,XS,Paper,178g,"20,4",9.3,16.0,1
2000000454894,GGRN-GRC-00Z3L,grcy,ggrn,Blue,One-Size,Plastic,453g,"11,9",18.6,4.4,0
2000000454900,FRMJ-GRC-00Z3M,grcy,frmj,Beige,One-Size,Wood,321g,"15,9",13.0,5.5,0
2000000454917,PHTX-CE-00Z3N,ce,phtx,Silver,One-Size,Coton,172g,"14,1",8.5,5.5,1
2000000454924,PHTX-CE-00Z3O,ce,phtx,Beige,One-Size,Paper,72g,"17,4",13.6,9.9,4
2000000454931,BTNQ-BPC-00Z3P,bpc,btnq,Navy,One-Size,Glass,195g,"15,1",9.6,7.6,4
2000000454948,RKBR-TOY-00Z3Q,toy,rkbr,Black,One-Size,Ruber,638g,"18,1",11.0,6.8,2
2000000454955,TNGR-TOY-00Z3R,toy,tngr,Purple,One-Size,Alumium,128g,"14,5",9.5,8.6,13
2000000454962,RDMR-BKS-00Z3S,bks,rdmr,,One-Size,Paper,434g,"20,2",11.1,7.2,0
2000000454979,BYTM-CE-00Z3T,ce,bytm,Green,One-Size,Polyester,99g,"33,4",10.0,11.7,4
2000000454986,GRBK-GRC-00Z3U,grcy,grbk,Pink,One-Size,Polyester,588g,"22,3",16.9,8.1,0
2000000454993,VOLT-CE-00Z3V,ce,volt,Purple,One-Size,Polyester,119g,"25,7",24.2,8.4,5
2000000455006,MOSA-APP-00Z3W,app,mosa,Yellow,L,Wood,501g,"23,9",7.8,6.9,0
2000000455013,FRFL-GRC-00Z3X,grcy,frfl,Black,One-Size,Coton,133g,"25,2",13.4,3.7,15
2000000455020,ARFT-SPT-00Z3Y,spt,arft,Silver,S,Glass,435g,"23,9",19.8,10.5,3
2000000455037,CKMT-HNK-00Z3Z,hnk,ckmt,Navy,One-Size,Coton,569g,"24,5",7.4,7.6,7
2000000455044,ECOT-CE-00Z40,ce,ecot,Yellow,One-Size,Alumium,555g,"26,1",12.8,9.0,0
2000000455051,CKMT-HNK-00Z41,hnk,ckmt,Yellow,One-Size,Plastic,295g,"10,6",8.0,13.5,2
2000000455068,CBLT-APP-00Z42,app,cblt,Pink,XL,Paper,442g,"26,9",18.3,9.4,2
2000000455075,GGRN-GRC-00Z43,grcy,ggrn,Yellow,One-Size,Leather,133g,"13,5",5.0,7.2,4
2000000455082,HMNS-HNK-00Z44,hnk,hmns,Navy,One-Size,Wood,283g,"20,2",9.0,6.0,5
2000000455099,ZNTH-CE-00Z45,ce,znth,Purple,One-Size,Leather,83g,"20,2",15.1,11.7,13
2000000455105,FRFL-GRC-00Z46,grcy,frfl,Red,One-Size,Polyester,689g,"18,4",2.0,12.3,2
2000000455112,PHTX-CE-00Z47,ce,phtx,Blue,One-Size,Steel,191g,"24,7",14.0,5.9,3
2000000455129,RKBR-TOY-00Z48,toy,rkbr,White,One-Size,Leather,290g,"6,1",10.6,1.8,2
2000000455136,ACME-CE-00Z49,ce,acme,Red,One-Size,Paper,139g,"5,4",11.2,7.1,0
2000000455143,NOVW-CE-00Z4A,ce,novw,Navy,One-Size,Leather,246g,"23,3",4.8,8.6,21
2000000455150,NOVW-CE-00Z4B,ce,novw,Pink,One-Size,Steel,304g,"39,2",13.7,8.4,1
2000000455167,ZNTH-CE-00Z4C,ce,znth,Pink,One-Size,Alumium,148g,"24,7",3.9,5.7,6
2000000455174,ZNTH-CE-00Z4D,ce,znth,Blue,One-Size,Leather,66g,"18,2",16.2,13.0,0
2000000455181,CKMT-HNK-00Z4E,hnk,ckmt,Gray,One-Size,Coton,216g,"19,1",11.1,4.9,0
2000000455198,COTC-APP-00Z4F,app,cotc,Yellow,One-Size,Glass,155g,"23,8",17.7,2.9,0
2000000455204,GGRN-GRC-00Z4G,grcy,ggrn,Navy,One-Size,Paper,480g,"24,9",11.7,5.5,11
2000000455211,CKMT-HNK-00Z4H,hnk,ckmt,Gray,One-Size,Coton,454g,"26,8",13.6,6.9,0
2000000455228,GRBK-GRC-00Z4I,grcy,grbk,Beige,One-Size,Ruber,245g,"14,9",6.5,9.1,4
2000000455235,AQPR-HNK-00Z4J,hnk,aqpr,Gray,One-Size,Ruber,449g,"7,5",10.4,8.2,1
2000000455242,VOLT-CE-00Z4K,ce,volt,Green,One-Size,Ruber,109g,"16,6",16.9,15.7,9
2000000455259,BYTM-CE-00Z4L,ce,bytm,Green,One-Size,Polyester,316g,"16,8",9.9,11.1,9
2000000455266,PRSD-SPT-00Z4M,spt,prsd,Beige,S,Alumium,556g,"16,9",26.0,11.9,0
2000000455273,WRMH-HNK-00Z4N,hnk,wrmh,Green,One-Size,Glass,632g,"28,5",11.6,8.6,8
2000000455280,COTC-APP-00Z4O,app,cotc,Black,L,Steel,373g,"7,4",3.2,8.3,409
2000000455297,PRLV-HNK-00Z4P,hnk,prlv,White,One-Size,Glass,356g,"35,8",2.8,11.0,2
2000000455303,ECOT-CE-00Z4Q,ce,ecot,Beige,One-Size,Wood,268g,"40,9",5.5,5.0,3
2000000455310,ACME-CE-00Z4R,ce,acme,Beige,One-Size,Plastic,748g,"30,2",23.0,5.4,0
2000000455327,GRBK-GRC-00Z4S,grcy,grbk,White,One-Size,Plastic,182g,"21,6",11.3,8.0,6
2000000455334,GLOW-BPC-00Z4T,bpc,glow,Pink,One-Size,Coton,459g,"22,0",13.7,8.8,0
2000000455341,HPFN-TOY-00Z4U,toy,hpfn,Silver,One-Size,Glass,130g,"21,8",11.0,7.0,3
2000000455358,ABLF-APP-00Z4V,app,ablf,Purple,XS,Polyester,324g,"33,2",4.9,4.3,0
2000000455365,ZNTH-CE-00Z4W,ce,znth,Purple,One-Size,Plastic,313g,"32,1",16.8,7.2,0
2000000455372,SLKE-BPC-00Z4X,bpc,slke,Gray,One-Size,Steel,146g,"11,4",20.0,12.3,0
2000000455389,SMLN-SPT-00Z4Y,spt,smln,Pink,M,Glass,163g,"22,9",10.2,2.5,1
2000000455396,COTC-APP-00Z4Z,app,cotc,Beige,M,Coton,120g,"22,9",9.5,8.8,5
2000000455402,BTNQ-BPC-00Z50,bpc,btnq,Purple,One-Size,Glass,66g,"18,4",8.5,10.8,2
2000000455419,SKYL-CE-00Z51,ce,skyl,Purple,One-Size,Ruber,100g,"13,6",7.0,9.8,1
2000000455426,SKYL-CE-00Z52,ce,skyl,Gray,One-Size,Polyester,326g,"5,1",19.7,9.1,12
2000000455433,ZNTH-CE-00Z53,ce,znth,Green,One-Size,Ruber,106g,"25,3",5.7,8.0,0
2000000455440,AQPR-HNK-00Z54,hnk,aqpr,Navy,One-Size,Alumium,692g,"19,3",5.0,8.4,4
2000000455457,CSNV-HNK-00Z55,hnk,csnv,Pink,One-Size,Wood,169g,"11,6",9.4,6.8,2
2000000455464,VOLT-CE-00Z56,ce,volt,Black,One-Size,Polyester,182g,"38,9",6.0,13.9,2
2000000455471,ALMS-BPC-00Z57,bpc,alms,Yellow,One-Size,Wood,427g,"18,2",16.4,3.9,0
2000000455488,HMNS-HNK-00Z58,hnk,hmns,Yellow,One-Size,Alumium,271g,"22,5",17.3,10.0,0
2000000455495,ZNTH-CE-00Z59,ce,znth,Red,One-Size,Paper,134g,"16,1",15.3,10.2,0
2000000455501,ARFT-SPT-00Z5A,spt,arft,Red,XL,Alumium,232g,"4,9",14.8,4.7,0
2000000455518,VOLT-CE-00Z5B,ce,volt,Red,One-Size,Glass,455g,"15,5",19.5,10.7,1
2000000455525,RDMR-BKS-00Z5C,bks,rdmr,,One-Size,Plastic,144g,"13,6",8.2,11.6,11
2000000455532,RKBR-TOY-00Z5D,toy,rkbr,Beige,One-Size,Paper,304g,"16,6",9.7,3.5,1
2000000455549,CBLT-APP-00Z5E,app,cblt,Blue,One-Size,Ruber,436g,"21,5",18.2,9.5,2
2000000455556,TNGR-TOY-00Z5F,toy,tngr,White,One-Size,Steel,162g,"19,2",24.6,11.5,9
2000000455563,ACME-CE-00Z5G,ce,acme,Silver,One-Size,Ruber,519g,"28,1",10.5,7.3,3
2000000455570,BYTM-CE-00Z5H,ce,bytm,Silver,One-Size,Leather,200g,"12,0",15.7,8.8,0
2000000455587,BYTM-CE-00Z5I,ce,bytm,Yellow,One-Size,Alumium,254g,"19,9",16.9,3.9,2
2000000455594,DLHV-GRC-00Z5J,grcy,dlhv,Black,One-Size,Paper,446g,"16,8",12.3,10.6,5
2000000455600,GRBK-GRC-00Z5K,grcy,grbk,Beige,One-Size,Paper,350g,"20,0",4.7,8.0,4
2000000455617,BTNQ-BPC-00Z5L,bpc,btnq,Gray,One-Size,Alumium,92g,"24,3",2.0,8.9,11
2000000455624,PGTR-BKS-00Z5M,bks,pgtr,,One-Size,Leather,339g,"11,0",14.6,8.9,1
2000000455631,NOVW-CE-00Z5N,ce,novw,Silver,One-Size,Leather,270g,"14,3",8.1,10.7,0
2000000455648,NTCH-GRC-00Z5O,grcy,ntch,Pink,One-Size,Plastic,273g,"3,0",15.8,3.4,1
2000000455655,MOSA-APP-00Z5P,app,mosa,Silver,XS,Steel,199g,"34,4",8.2,4.4,14
2000000455662,CKMT-HNK-00Z5Q,hnk,ckmt,Beige,One-Size,Paper,148g,"11,8",15.7,5.7,9
2000000455679,BTNQ-BPC-00Z5R,bpc,btnq,Beige,One-Size,Glass,204g,"22,1",12.0,12.6,1
2000000455686,NOVW-CE-00Z5S,ce,novw,Black,One-Size,Paper,455g,"17,8",2.0,5.5,2
2000000455693,TNGR-TOY-00Z5T,toy,tngr,Beige,One-Size,Polyester,448g,"6,4",2.0,3.6,9
2000000455709,AQPR-HNK-00Z5U,hnk,aqpr,Black,One-Size,Wood,338g,"19,7",15.7,5.8,0
2000000455716,GGRN-GRC-00Z5V,grcy,ggrn,Yellow,One-Size,Polyester,166g,"3,0",7.2,10.1,0
2000000455723,CSNV-HNK-00Z5W,hnk,csnv,Beige,One-Size,Glass,1062g,"32,9",16.7,7.0,5
2000000455730,URTL-APP-00Z5X,app,urtl,Blue,L,Paper,293g,"19,8",2.7,6.2,0
2000000455747,BLIN-BKS-00Z5Y,bks,blin,,One-Size,Ruber,235g,"17,5",24.8,8.6,20
2000000455754,HMNS-HNK-00Z5Z,hnk,hmns,Yellow,One-Size,Steel,83g,"20,3",12.5,3.5,0
2000000455761,FRMJ-GRC-00Z60,grcy,frmj,Blue,One-Size,Alumium,544g,"23,9",11.5,10.1,0
2000000455778,VOLT-CE-00Z61,ce,volt,Beige,One-Size,Alumium,458g,"12,0",13.5,5.1,26
2000000455785,GGRN-GRC-00Z62,grcy,ggrn,Black,One-Size,Paper,290g,"13,0",7.5,4.1,0
2000000455792,GMFG-TOY-00Z63,toy,gmfg,White,One-Size,Coton,214g,"27,1",20.0,4.1,0
2000000455808,ZNTH-CE-00Z64,ce,znth,Navy,One-Size,Coton,38g,"23,4",9.5,8.1,2
2000000455815,HMNS-HNK-00Z65,hnk,hmns,Green,One-Size,Ruber,70g,"29,4",22.0,6.2,1
2000000455822,CKMT-HNK-00Z66,hnk,ckmt,Green,One-Size,Wood,54g,"14,4",14.6,10.1,3
2000000455839,COTC-APP-00Z67,app,cotc,Yellow,One-Size,Ruber,228g,"26,4",18.5,6.9,1
2000000455846,GLOW-BPC-00Z68,bpc,glow,Pink,One-Size,Ruber,492g,"26,4",18.2,1.0,3
2000000455853,BYTM-CE-00Z69,ce,bytm,Yellow,One-Size,Leather,221g,"17,3",8.7,8.0,1
2000000455860,AQPR-HNK-00Z6A,hnk,aqpr,Blue,One-Size,Coton,310g,"12,2",14.9,9.8,7
2000000455877,STCR-HNK-00Z6B,hnk,stcr,Yellow,One-Size,Coton,697g,"16,9",6.3,11.3,1
2000000455884,BYTM-CE-00Z6C,ce,bytm,Red,One-Size,Coton,107g,"13,6",15.3,7.1,0
2000000455891,ZNTH-CE-00Z6D,ce,znth,Red,One-Size,Coton,141g,"4,3",3.6,10.9,0
2000000455907,CKMT-HNK-00Z6E,hnk,ckmt,Beige,One-Size,Glass,150g,"23,7",2.0,1.0,1
2000000455914,AQPR-HNK-00Z6F,hnk,aqpr,Purple,One-Size,Leather,199g,"23,3",12.3,8.5,1
2000000455921,SMLN-SPT-00Z6G,spt,smln,Blue,XS,Coton,377g,"14,2",13.3,10.1,8
2000000455938,CBLT-APP-00Z6H,app,cblt,Pink,XXL,Paper,302g,"15,4",6.0,8.3,1
2000000455945,ECOT-CE-00Z6I,ce,ecot,Navy,One-Size,Coton,407g,"31,1",13.2,9.4,0
2000000455952,DMLX-BPC-00Z6J,bpc,dmlx,Blue,One-Size,Ruber,127g,"30,7",12.6,7.0,3
2000000455969,HMNS-HNK-00Z6K,hnk,hmns,White,One-Size,Plastic,807g,"23,1",10.2,4.6,3
2000000455976,BLIN-BKS-00Z6L,bks,blin,,One-Size,Wood,506g,"10,3",22.9,1.0,1
2000000455983,AQPR-HNK-00Z6M,hnk,aqpr,Pink,One-Size,Ruber,1052g,"18,3",15.7,7.6,15
2000000455990,STAC-BKS-00Z6N,bks,stac,,One-Size,Polyester,457g,"34,7",14.5,6.6,2
2000000456003,GLOW-BPC-00Z6O,bpc,glow,White,One-Size,Ruber,1424g,"18,9",18.8,5.6,1
2000000456010,HPFN-TOY-00Z6P,toy,hpfn,Black,One-Size,Paper,456g,"19,0",9.2,6.3,0
2000000456027,HMNS-HNK-00Z6Q,hnk,hmns,Silver,One-Size,Plastic,323g,"27,9",12.8,14.0,1
2000000456034,AQPR-HNK-00Z6R,hnk,aqpr,Red,One-Size,Polyester,231g,"15,8",15.8,9.5,0
2000000456041,VOLT-CE-00Z6S,ce,volt,Purple,One-Size,Glass,639g,"19,2",11.7,5.3,0
2000000456058,KDLN-TOY-00Z6T,toy,kdln,Green,One-Size,Plastic,639g,"18,7",17.7,5.6,0
2000000456065,FRMJ-GRC-00Z6U,grcy,frmj,Navy,One-Size,Paper,249g,"13,2",12.6,1.0,4
2000000456072,NTHR-APP-00Z6V,app,nthr,Pink,M,Plastic,408g,"3,0",18.7,3.8,0
2000000456089,GLOW-BPC-00Z6W,bpc,glow,Pink,One-Size,Paper,48g,"19,6",6.3,9.0,24
2000000456096,DMLX-BPC-00Z6X,bpc,dmlx,Red,One-Size,Alumium,302g,"26,0",8.1,2.4,0
2000000456102,STAC-BKS-00Z6Y,bks,stac,,One-Size,Coton,573g,"14,4",13.8,4.6,1
2000000456119,URTL-APP-00Z6Z,app,urtl,Green,XL,Ruber,92g,"9,2",6.7,9.3,0
2000000456126,COTC-APP-00Z70,app,cotc,Navy,M,Paper,852g,"16,7",6.3,7.9,0
2000000456133,SKYL-CE-00Z71,ce,skyl,Beige,One-Size,Glass,90g,"31,4",12.4,8.0,0
2000000456140,ACME-CE-00Z72,ce,acme,Green,One-Size,Wood,408g,"11,6",17.4,8.4,0
2000000456157,DLHV-GRC-00Z73,grcy,dlhv,White,One-Size,Paper,351g,"9,9",19.3,11.2,2
2000000456164,NTCH-GRC-00Z74,grcy,ntch,Silver,One-Size,Steel,106g,"17,9",15.4,9.9,1
2000000456171,STAC-BKS-00Z75,bks,stac,,One-Size,Plastic,169g,"25,4",13.9,8.1,4
2000000456188,CSNV-HNK-00Z76,hnk,csnv,Black,One-Size,Ruber,74g,"35,8",15.6,4.6,3
2000000456195,BLIN-BKS-00Z77,bks,blin,,One-Size,Ruber,121g,"12,8",6.3,7.7,0
2000000456201,CBLT-APP-00Z78,app,cblt,Black,L,Plastic,272g,"18,2",21.5,7.4,1
2000000456218,QLHS-BKS-00Z79,bks,qlhs,,One-Size,Leather,153g,"31,8",6.0,8.6,-4
2000000456225,GRBK-GRC-00Z7A,grcy,grbk,White,One-Size,Alumium,499g,"24,4",16.9,10.9,0
2000000456232,HMNS-HNK-00Z7B,hnk,hmns,Navy,One-Size,Ruber,252g,"20,4",13.3,4.3,0
2000000456249,DLHV-GRC-00Z7C,grcy,dlhv,Purple,One-Size,Ruber,98g,"13,4",19.4,9.4,6
2000000456256,CBLT-APP-00Z7D,app,cblt,Navy,XL,Plastic,291g,"35,9",16.1,4.8,13
2000000456263,NTHR-APP-00Z7E,app,nthr,Yellow,XL,Wood,303g,"14,2",23.7,11.6,2
2000000456270,FRMJ-GRC-00Z7F,grcy,frmj,Green,One-Size,Coton,190g,"20,9",8.5,6.9,0
2000000456287,BYTM-CE-00Z7G,ce,bytm,Silver,One-Size,Paper,56g,"30,5",11.0,8.4,0
2000000456294,FRMJ-GRC-00Z7H,grcy,frmj,Blue,One-Size,Wood,226g,"20,7",8.5,16.2,2
2000000456300,PHTX-CE-00Z7I,ce,phtx,Gray,One-Size,Wood,503g,"20,8",14.0,9.6,0
2000000456317,ECOT-CE-00Z7J,ce,ecot,Yellow,One-Size,Steel,354g,"20,3",16.5,14.6,11
2000000456324,AQPR-HNK-00Z7K,hnk,aqpr,Pink,One-Size,Polyester,365g,"3,0",13.6,8.5,4
2000000456331,PLCB-TOY-00Z7L,toy,plcb,Yellow,One-Size,Leather,131g,"18,3",15.6,5.2,1
2000000456348,CSNV-HNK-00Z7M,hnk,csnv,Beige,One-Size,Alumium,212g,"21,6",9.9,6.2,1
2000000456355,WRMH-HNK-00Z7N,hnk,wrmh,Black,One-Size,Polyester,211g,"11,7",13.4,12.4,9
2000000456362,ZNTH-CE-00Z7O,ce,znth,Gray,One-Size,Wood,363g,"15,2",14.9,10.4,1
2000000456379,HPFN-TOY-00Z7P,toy,hpfn,Yellow,One-Size,Wood,95g,"28,9",6.3,6.0,5
2000000456386,RDMR-BKS-00Z7Q,bks,rdmr,,One-Size,Leather,319g,"18,0",21.1,7.9,-1
2000000456393,PRSD-SPT-00Z7R,spt,prsd,Gray,M,Paper,157g,"33,2",16.0,7.9,3
2000000456409,ACME-CE-00Z7S,ce,acme,Silver,One-Size,Wood,229g,"10,6",13.0,8.5,0
2000000456416,SKYL-CE-00Z7T,ce,skyl,Black,One-Size,Leather,469g,"21,2",13.2,8.0,6
2000000456423,COTC-APP-00Z7U,app,cotc,Purple,L,Polyester,275g,"23,0",19.0,2.5,0
2000000456430,NTHR-APP-00Z7V,app,nthr,Beige,L,Wood,271g,"21,4",12.3,7.4,0
2000000456447,ECOT-CE-00Z7W,ce,ecot,Yellow,One-Size,Leather,145g,"25,7",11.6,11.5,2
2000000456454,AQPR-HNK-00Z7X,hnk,aqpr,Green,One-Size,Ruber,347g,"17,2",17.4,11.5,0
2000000456461,DMLX-BPC-00Z7Y,bpc,dmlx,Silver,One-Size,Polyester,214g,"22,9",2.0,17.2,0
2000000456478,CKMT-HNK-00Z7Z,hnk,ckmt,Beige,One-Size,Coton,108g,"29,4",10.3,5.1,0
2000000456485,STCR-HNK-00Z80,hnk,stcr,Red,One-Size,Plastic,302g,"27,1",8.0,4.4,7
2000000456492,CKMT-HNK-00Z81,hnk,ckmt,Purple,One-Size,Polyester,149g,"5,8",18.4,8.0,0
2000000456508,PRLV-HNK-00Z82,hnk,prlv,Navy,One-Size,Leather,209g,"12,9",12.3,6.3,0
2000000456515,PGTR-BKS-00Z83,bks,pgtr,,One-Size,Plastic,132g,"19,2",7.0,11.7,3
2000000456522,HRBC-BPC-00Z84,bpc,hrbc,Beige,One-Size,Ruber,860g,"9,6",10.7,13.4,23
2000000456539,HPFN-TOY-00Z85,toy,hpfn,Green,One-Size,Plastic,226g,"15,9",22.9,9.8,0
2000000456546,ACME-CE-00Z86,ce,acme,Beige,One-Size,Ruber,90g,"18,9",16.2,4.2,0
2000000456553,QLHS-BKS-00Z87,bks,qlhs,,One-Size,Wood,1899g,"6,3",9.6,6.9,0
2000000456560,ECOT-CE-00Z88,ce,ecot,Black,One-Size,Wood,180g,"16,2",11.1,9.2,0
2000000456577,COTC-APP-00Z89,app,cotc,Purple,M,Coton,146g,"16,9",14.8,5.2,1
2000000456584,NTHR-APP-00Z8A,app,nthr,Navy,One-Size,Plastic,450g,"28,2",8.9,13.2,1
2000000456591,ALMS-BPC-00Z8B,bpc,alms,Blue,One-Size,Polyester,112g,"39,0",16.0,2.6,32
2000000456607,NOVW-CE-00Z8C,ce,novw,Red,One-Size,Polyester,253g,"26,0",8.1,9.9,2
2000000456614,PRSD-SPT-00Z8D,spt,prsd,Green,XXL,Coton,403g,"15,2",10.4,9.9,4
2000000456621,CKMT-HNK-00Z8E,hnk,ckmt,Blue,One-Size,Steel,184g,"37,8",18.2,8.7,2
2000000456638,ZNTH-CE-00Z8F,ce,znth,Beige,One-Size,Ruber,241g,"15,1",16.1,9.3,24
2000000456645,QLHS-BKS-00Z8G,bks,qlhs,,One-Size,Plastic,421g,"14,6",16.3,7.3,2
2000000456652,KDLN-TOY-00Z8H,toy,kdln,Blue,One-Size,Glass,127g,"21,1",15.0,4.2,1
2000000456669,BLIN-BKS-00Z8I,bks,blin,,One-Size,Paper,166g,"27,4",11.3,9.8,8
2000000456676,CBLT-APP-00Z8J,app,cblt,Green,XXL,Paper,272g,"12,0",9.2,8.8,3
2000000456683,WRMH-HNK-00Z8K,hnk,wrmh,Beige,One-Size,Leather,152g,"34,5",10.4,7.5,3
2000000456690,WRMH-HNK-00Z8L,hnk,wrmh,Purple,One-Size,Ruber,242g,"24,8",2.8,8.6,4
2000000456706,DMLX-BPC-00Z8M,bpc,dmlx,Yellow,One-Size,Alumium,361g,"15,9",18.1,8.5,1
2000000456713,PHTX-CE-00Z8N,ce,phtx,Blue,One-Size,Coton,437g,"9,8",12.6,9.7,1
2000000456720,ECOT-CE-00Z8O,ce,ecot,Pink,One-Size,Leather,236g,"19,4",17.6,4.3,1
2000000456737,ECOT-CE-00Z8P,ce,ecot,Yellow,One-Size,Ruber,254g,"17,7",5.3,7.1,3
2000000456744,HRBC-BPC-00Z8Q,bpc,hrbc,Pink,One-Size,Plastic,40g,"17,5",12.2,7.2,0
2000000456751,HRBC-BPC-00Z8R,bpc,hrbc,Red,One-Size,Ruber,467g,"15,5",12.0,10.5,0
2000000456768,SKYL-CE-00Z8S,ce,skyl,Blue,One-Size,Glass,103g,"13,2",3.3,8.7,0
2000000456775,URTL-APP-00Z8T,app,urtl,Silver,XS,Polyester,251g,"15,3",17.1,11.1,0
2000000456782,DMLX-BPC-00Z8U,bpc,dmlx,Gray,One-Size,Steel,224g,"20,0",11.9,7.0,24
2000000456799,COTC-APP-00Z8V,app,cotc,Blue,M,Coton,82g,"23,4",6.5,8.5,0
2000000456805,CKMT-HNK-00Z8W,hnk,ckmt,Red,One-Size,Leather,255g,"30,2",10.4,1.8,10
2000000456812,ARFT-SPT-00Z8X,spt,arft,Purple,L,Plastic,271g,"17,3",7.9,7.9,3
2000000456829,NTHR-APP-00Z8Y,app,nthr,Black,One-Size,Paper,45g,"23,3",10.6,8.7,0
2000000456836,AQPR-HNK-00Z8Z,hnk,aqpr,Gray,One-Size,Plastic,228g,"24,0",8.1,8.5,2
2000000456843,CSNV-HNK-00Z90,hnk,csnv,Pink,One-Size,Glass,266g,"22,4",21.7,6.5,1
2000000456850,HMNS-HNK-00Z91,hnk,hmns,Beige,One-Size,Ruber,197g,"16,6",13.2,6.0,8
2000000456867,MOSA-APP-00Z92,app,mosa,Black,XS,Coton,293g,"4,5",11.4,1.0,56
2000000456874,PRLV-HNK-00Z93,hnk,prlv,White,One-Size,Paper,752g,"25,7",6.8,7.2,15
2000000456881,ZNTH-CE-00Z94,ce,znth,Green,One-Size,Paper,242g,"12,8",5.7,10.2,3
2000000456898,MOSA-APP-00Z95,app,mosa,Gray,XL,Glass,354g,"24,6",10.7,6.4,0
2000000456904,LFSP-BKS-00Z96,bks,lfsp,,One-Size,Glass,317g,"33,7",6.0,5.8,1
2000000456911,STCR-HNK-00Z97,hnk,stcr,Green,One-Size,Alumium,389g,"8,1",15.9,7.7,0
2000000456928,PGTR-BKS-00Z98,bks,pgtr,,One-Size,Wood,181g,"27,4",13.7,10.6,1
2000000456935,PLCB-TOY-00Z99,toy,plcb,Beige,One-Size,Plastic,183g,"27,0",11.7,2.3,1
2000000456942,COTC-APP-00Z9A,app,cotc,White,One-Size,Leather,349g,"31,3",18.4,7.8,0
2000000456959,SKYL-CE-00Z9B,ce,skyl,Navy,One-Size,Wood,148g,"11,5",14.3,8.8,0
2000000456966,GLOW-BPC-00Z9C,bpc,glow,Blue,One-Size,Alumium,227g,"11,4",6.9,7.4,0
2000000456973,PRLV-HNK-00Z9D,hnk,prlv,Blue,One-Size,Glass,102g,"18,5",13.6,5.0,17
2000000456980,CKMT-HNK-00Z9E,hnk,ckmt,Red,One-Size,Paper,179g,"28,4",10.7,6.4,0
2000000456997,WRMH-HNK-00Z9F,hnk,wrmh,Pink,One-Size,Wood,226g,"17,5",17.3,11.2,74
2000000457000,PRLV-HNK-00Z9G,hnk,prlv,Red,One-Size,Paper,51g,"14,9",9.6,8.3,1
2000000457017,PHTX-CE-00Z9H,ce,phtx,Purple,One-Size,Ruber,283g,"23,5",18.3,11.4,0
2000000457024,RKBR-TOY-00Z9I,toy,rkbr,Blue,One-Size,Ruber,73g,"31,1",16.8,6.0,3
2000000457031,PGTR-BKS-00Z9J,bks,pgtr,,One-Size,Plastic,56g,"8,8",7.9,12.6,6
2000000457048,CKMT-HNK-00Z9K,hnk,ckmt,Black,One-Size,Glass,303g,"24,4",12.1,4.7,1
2000000457055,AQPR-HNK-00Z9L,hnk,aqpr,Purple,One-Size,Ruber,280g,"26,7",12.1,5.5,2
2000000457062,VOLT-CE-00Z9M,ce,volt,White,One-Size,Alumium,84g,"14,3",8.3,11.0,-1
2000000457079,BLIN-BKS-00Z9N,bks,blin,,One-Size,Paper,259g,"19,5",19.5,7.8,12
2000000457086,CBLT-APP-00Z9O,app,cblt,Navy,L,Plastic,134g,"16,6",11.2,8.2,0
2000000457093,PRLV-HNK-00Z9P,hnk,prlv,Silver,One-Size,Steel,362g,"21,2",14.4,7.2,2
2000000457109,FTFX-APP-00Z9Q,app,ftfx,Red,M,Glass,391g,"24,4",20.3,7.2,7
2000000457116,PRLV-HNK-00Z9R,hnk,prlv,Gray,One-Size,Alumium,106g,"16,7",5.3,6.2,1
2000000457123,BLIN-BKS-00Z9S,bks,blin,,One-Size,Coton,568g,"23,5",10.7,7.0,1
2000000457130,PKPR-SPT-00Z9T,spt,pkpr,Blue,One-Size,Leather,115g,"25,6",8.2,12.3,1
2000000457147,FRMJ-GRC-00Z9U,grcy,frmj,Gray,One-Size,Polyester,436g,"7,1",18.3,10.5,34
2000000457154,AQPR-HNK-00Z9V,hnk,aqpr,Silver,One-Size,Steel,153g,"23,2",14.1,10.5,0
